employee_id,department,region,tenure,role_level,work_mode,wave,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,uwes_1,uwes_2,uwes_3,pers_1,pers_2,pers_3,tech_1,tech_2,tech_3,just_1,just_2,psys_1,psys_2,esg_1,esg_2
E0686,M,Israel,>5y,junior,hybrid,2,3.0,3.0,5.0,9.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,7.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0
E0687,K,Israel,>5y,junior,hybrid,2,2.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,5.0,7.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
E0688,M,US,>5y,mid,onsite,2,4.0,3.0,4.0,7.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,10.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0
E0689,N,UK,>5y,mid,remote,2,2.0,5.0,3.0,10.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0
E0690,D,US,<1y,mid,hybrid,2,3.0,3.0,5.0,7.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,1.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,2.0,4.0,1.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0
E0691,C,US,<1y,junior,remote,2,5.0,3.0,3.0,9.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,10.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0
E0692,Other (24),Israel,1-3y,mid,onsite,2,3.0,3.0,4.0,7.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,8.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0
E0693,Q,UK,<1y,mid,hybrid,2,4.0,5.0,5.0,8.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,7.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0
E0694,D,Israel,>5y,mid,hybrid,2,4.0,5.0,5.0,7.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,8.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0
E0695,P,UK,<1y,junior,onsite,2,4.0,5.0,5.0,9.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,10.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
E0696,A,US,<1y,mid,remote,2,4.0,5.0,3.0,10.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,9.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0
E0697,C,US,1-3y,mid,remote,2,4.0,3.0,4.0,7.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,8.0,4.0,2.0,4.0,1.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0
E0698,D,UK,<1y,lead,onsite,2,5.0,3.0,3.0,6.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,8.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0
E0699,N,US,3-5y,mid,hybrid,2,3.0,3.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0
E0700,Other (24),Israel,1-3y,junior,hybrid,2,3.0,3.0,3.0,8.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,9.0,3.0,1.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,3.0,2.0,2.0,4.0,5.0,2.0,3.0,5.0,4.0
E0701,Other (24),Europe,3-5y,senior,hybrid,2,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,7.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0
E0702,Q,US,1-3y,mid,remote,2,3.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0
E0703,K,US,1-3y,lead,onsite,2,2.0,4.0,5.0,8.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0
E0704,B,US,<1y,junior,onsite,2,5.0,4.0,4.0,7.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,8.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0
E0705,Other (24),UK,1-3y,mid,onsite,2,5.0,5.0,4.0,7.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,9.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
E0706,R,UK,3-5y,senior,hybrid,2,5.0,5.0,4.0,9.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0
E0707,Other (24),UK,<1y,lead,remote,2,4.0,4.0,5.0,9.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,7.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0
E0708,Other (24),US,1-3y,junior,hybrid,2,3.0,3.0,5.0,7.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,8.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0
E0709,Other (24),US,>5y,mid,remote,2,3.0,5.0,3.0,9.0,5.0,4.0,2.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,10.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0
E0710,G,India,<1y,junior,hybrid,2,4.0,5.0,2.0,9.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,7.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0
E0711,Other (24),US,<1y,mid,hybrid,2,2.0,2.0,4.0,6.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,7.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
E0712,L,US,<1y,junior,hybrid,2,3.0,4.0,5.0,8.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,9.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0
E0713,N,Israel,1-3y,mid,onsite,2,5.0,4.0,4.0,7.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0
E0714,M,US,1-3y,lead,remote,2,4.0,3.0,4.0,6.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0
E0715,R,UK,1-3y,mid,hybrid,2,4.0,5.0,3.0,8.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,10.0,5.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0
E0716,I,Europe,1-3y,senior,remote,2,4.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,8.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
E0717,Other (24),Israel,>5y,mid,hybrid,2,4.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,7.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0
E0718,E,Europe,<1y,junior,onsite,2,2.0,4.0,4.0,10.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,10.0,3.0,2.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0
E0719,Other (24),US,1-3y,lead,hybrid,2,2.0,3.0,4.0,7.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,7.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0
E0720,N,India,<1y,lead,onsite,2,4.0,5.0,4.0,9.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0
E0721,Other (24),UK,3-5y,senior,hybrid,2,3.0,4.0,3.0,6.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,6.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0
E0722,I,UK,<1y,mid,hybrid,2,4.0,2.0,4.0,8.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,9.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0
E0723,I,US,1-3y,junior,hybrid,2,2.0,4.0,5.0,8.0,5.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,10.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0
E0724,Other (24),Israel,1-3y,mid,hybrid,2,4.0,4.0,2.0,6.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,8.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0
E0725,Q,Europe,1-3y,mid,hybrid,2,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0
E0726,C,Europe,1-3y,mid,onsite,2,3.0,4.0,5.0,9.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,5.0,8.0,4.0,1.0,5.0,1.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0
E0727,G,UK,3-5y,senior,remote,2,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0
E0728,R,Europe,3-5y,lead,hybrid,2,4.0,4.0,3.0,8.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,7.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0
E0729,Other (24),UK,1-3y,senior,onsite,2,4.0,5.0,4.0,9.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,7.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0
E0730,E,Israel,<1y,senior,hybrid,2,4.0,3.0,4.0,9.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0
E0731,E,US,>5y,junior,hybrid,2,3.0,5.0,4.0,10.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,1.0,6.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0
E0732,B,India,<1y,junior,onsite,2,4.0,5.0,4.0,7.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,9.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0
E0733,O,US,1-3y,mid,remote,2,4.0,4.0,4.0,7.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
E0734,F,UK,1-3y,lead,remote,2,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,9.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0
E0735,M,Europe,>5y,junior,hybrid,2,5.0,5.0,5.0,8.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0
E0736,Q,US,1-3y,mid,remote,2,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0
E0737,F,UK,<1y,mid,onsite,2,4.0,3.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,7.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0
E0738,G,India,<1y,mid,hybrid,2,4.0,5.0,3.0,8.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,10.0,5.0,3.0,4.0,2.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0
E0739,Q,US,<1y,mid,remote,2,5.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,8.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0
E0740,Other (24),UK,<1y,senior,remote,2,4.0,4.0,4.0,8.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0
E0741,E,UK,>5y,junior,onsite,2,5.0,5.0,5.0,8.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,8.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0
E0742,Other (24),Europe,1-3y,junior,remote,2,3.0,3.0,3.0,6.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0
E0743,Q,US,1-3y,lead,hybrid,2,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,8.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0
E0744,P,UK,3-5y,lead,remote,2,4.0,5.0,4.0,8.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,10.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0
E0745,D,US,3-5y,mid,onsite,2,3.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0
E0746,B,US,1-3y,lead,remote,2,3.0,5.0,5.0,8.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,4.0
E0747,Other (24),Israel,>5y,mid,onsite,2,5.0,5.0,3.0,7.0,3.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
